doc_id	segment_id	source_lang	target_lang	set_id	system_id	domain_name	method	overall
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-smis	57	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	50.562992095947266
en-cs_CZ_#_news_#_nytimes.153341-smis	58	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	39.20529556274414
en-cs_CZ_#_news_#_nytimes.153341-smis	59	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	47.75236511230469
en-cs_CZ_#_news_#_guardian.231314-smis	60	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	46.35860824584961
en-cs_CZ_#_news_#_nytimes.153341-kmis	61	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	45.90983963012695
en-cs_CZ_#_news_#_nytimes.153341-kmis	62	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	53.415740966796875
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	63	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	35.30109405517578
en-cs_CZ_#_news_#_guardian.231311-kmis	64	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	56.76875305175781
en-cs_CZ_#_news_#_cnbc.com.52094-kmis	65	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	69.11335754394531
en-cs_CZ_#_news_#_nytimes.153341-kmis	66	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	49.92923355102539
en-cs_CZ_#_news_#_guardian.229703-kmis	67	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	29.61829376220703
en-cs_CZ_#_news_#_guardian.228996-kmis	68	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	53.75967025756836
en-cs_CZ_#_news_#_guardian.229703-kmis	69	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	37.87773513793945
en-cs_CZ_#_news_#_guardian.230737-kmis	70	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	61.7169075012207
en-cs_CZ_#_news_#_nytimes.153341-kmis	71	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	49.66615295410156
en-cs_CZ_#_news_#_guardian.228996-kmis	72	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	41.21233367919922
en-cs_CZ_#_news_#_guardian.228996-kmis	73	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	55.41307067871094
en-cs_CZ_#_news_#_guardian.229703-kmis	74	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	73.22764587402344
en-cs_CZ_#_news_#_guardian.230238-kmis	75	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	31.984703063964844
en-cs_CZ_#_news_#_guardian.230737-kmis	76	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	56.97257995605469
en-cs_CZ_#_news_#_brisbanetimes.com.au.306576-kmis	77	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	55.39061737060547
en-cs_CZ_#_news_#_nytimes.153341-kmis	78	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	39.29747009277344
en-cs_CZ_#_news_#_nytimes.153341-kmis	79	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	52.68004608154297
en-cs_CZ_#_news_#_guardian.231314-kmis	80	cs	en_US	challenge_mslc-b	hyp-1	news	NaN	43.91080856323242
ja-zh_CN_#_news_#_hokkaido_shimbun-ja.82362esr	1	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	61.16650390625
ja-zh_CN_#_news_#_hokkaido_shimbun-ja.82362eh	2	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	40.66192626953125
ja-zh_CN_#_news_#_ise_shimbun-ja.13302esr	3	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	74.67166137695312
ja-zh_CN_#_news_#_ise_shimbun-ja.13302eh	4	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	27.81600570678711
ja-zh_CN_#_news_#_ise_shimbun-ja.13386esr	5	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	58.30964660644531
ja-zh_CN_#_news_#_ise_shimbun-ja.13386eh	6	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	24.910449981689453
ja-zh_CN_#_news_#_ise_shimbun-ja.13411esr	7	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	64.94313049316406
ja-zh_CN_#_news_#_ise_shimbun-ja.13411eh	8	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	34.159812927246094
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8089esr	9	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	75.42428588867188
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8089eh	10	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	38.931884765625
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8098esr	11	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	76.26800537109375
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8098eh	12	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	19.516448974609375
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8104esr	13	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	77.87454223632812
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8104eh	14	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	31.641576766967773
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8189esr	15	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	81.79141235351562
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8189eh	16	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	30.67931365966797
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8204esr	17	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	82.39654541015625
ja-zh_CN_#_news_#_iwate_nichinichi_shimbun-ja.8204eh	18	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	27.880355834960938
ja-zh_CN_#_news_#_iwate_nippo-ja.27441esr	19	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	25.816387176513672
ja-zh_CN_#_news_#_iwate_nippo-ja.27441eh	20	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	62.530052185058594
phrase0esr	21	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	10.114836692810059
phrase0eh	22	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	62.731101989746094
phrase1esr	23	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	19.4794979095459
phrase1eh	24	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	62.01245880126953
phrase2esr	25	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	14.777225494384766
phrase2eh	26	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	75.90470123291016
phrase3esr	27	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	18.20509910583496
phrase3eh	28	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	52.916141510009766
phrase4esr	29	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	15.025461196899414
phrase4eh	30	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	54.17315673828125
phrase5esr	31	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	6.593388080596924
phrase5eh	32	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	38.39262008666992
phrase6esr	33	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	13.10498046875
phrase6eh	34	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	37.183773040771484
phrase7esr	35	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	17.348670959472656
phrase7eh	36	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	51.32395553588867
phrase8esr	37	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	19.300987243652344
phrase8eh	38	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	51.631874084472656
phrase9esr	39	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	25.73355484008789
phrase9eh	40	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	59.536529541015625
word0esr	41	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	20.236591339111328
word0eh	42	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	42.885379791259766
word1esr	43	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	7.7318267822265625
word1eh	44	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	71.87884521484375
word2esr	45	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	15.245250701904297
word2eh	46	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	50.29297637939453
word3esr	47	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	8.781322479248047
word3eh	48	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	74.34960174560547
word4esr	49	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	19.745128631591797
word4eh	50	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	32.94040298461914
word5esr	51	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	6.147531509399414
word5eh	52	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	49.84109115600586
word6esr	53	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	10.552002906799316
word6eh	54	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	61.120277404785156
word7esr	55	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	-0.990591824054718
word7eh	56	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	69.00706481933594
word8esr	57	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	6.5280442237854
word8eh	58	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	44.66363525390625
word9esr	59	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	25.535905838012695
word9eh	60	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	39.0629768371582
punct0esr	61	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	7.7332539558410645
punct0eh	62	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	46.22821807861328
punct1esr	63	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	-5.596802711486816
punct1eh	64	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	34.462196350097656
punct2esr	65	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	-1.833503246307373
punct2eh	66	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	72.33200073242188
punct3esr	67	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	7.329656600952148
punct3eh	68	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	53.96403503417969
punct4esr	69	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	-7.64871072769165
punct4eh	70	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	49.043983459472656
punct5esr	71	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	1.5434354543685913
punct5eh	72	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	70.97874450683594
punct6esr	73	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	1.4443116188049316
punct6eh	74	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	66.68228149414062
punct7esr	75	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	9.703402519226074
punct7eh	76	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	56.56834411621094
punct8esr	77	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	-2.3633949756622314
punct8eh	78	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	24.14133071899414
punct9esr	79	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	12.916986465454102
punct9eh	80	ja	zh_CN	challenge_mslc-b	hyp-1	news	NaN	57.53095626831055
